SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
114059,0,Cash loans,M,Y,Y,0,135000.0,970380.0,28503.0,810000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-17425,-8559,-9585.0,-982,10.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.5590194095529287,0.2020866016820394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1537.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114060,0,Revolving loans,F,N,N,0,81000.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00496,-13035,-3550,-4466.0,-4590,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Trade: type 7,0.353883400741052,0.6323578590584609,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
114061,0,Cash loans,F,Y,Y,0,81000.0,408330.0,20979.0,292500.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0084739999999999,-23802,365243,-11780.0,-4382,12.0,1,0,0,1,1,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.8304420251853697,0.2520460225887116,0.7922644738669378,0.0495,0.0,0.9727,0.626,0.0235,0.0,0.1034,0.125,0.0417,0.0458,0.0403,0.0396,0.0,0.0,0.0504,0.0,0.9727,0.6406,0.0237,0.0,0.1034,0.125,0.0417,0.0468,0.0441,0.0413,0.0,0.0,0.05,0.0,0.9727,0.631,0.0237,0.0,0.1034,0.125,0.0417,0.0466,0.041,0.0403,0.0,0.0,reg oper account,,0.044,Block,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
114062,0,Cash loans,F,N,Y,1,99000.0,225000.0,19309.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-11086,-1816,-3003.0,-3042,,1,1,1,1,1,0,Core staff,2.0,3,3,TUESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.4632702158407205,0.3430620267276715,0.3474182272002641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1746.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
114063,0,Revolving loans,F,N,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-14157,-395,-542.0,-382,,1,1,0,1,0,0,Core staff,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Trade: type 7,0.7189345708537587,0.5758873937793278,0.6212263380626669,0.017,0.0483,0.9781,0.762,0.0262,0.0,0.0517,0.0833,0.1667,0.0833,0.0168,0.0087,0.0,0.0186,0.0137,0.0359,0.9742,0.7713,0.0264,0.0,0.0345,0.0417,0.1667,0.0315,0.0184,0.0066,0.0,0.012,0.0172,0.0483,0.9781,0.7652,0.0263,0.0,0.0517,0.0833,0.1667,0.0848,0.0171,0.0088,0.0,0.019,reg oper spec account,block of flats,0.0095,"Stone, brick",No,9.0,0.0,9.0,0.0,-43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114066,1,Cash loans,F,N,N,0,67500.0,339241.5,12919.5,238500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-18111,-11085,-10488.0,-364,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Agriculture,,0.6766863854323247,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114069,0,Cash loans,F,N,N,0,189000.0,269550.0,12307.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,0.002506,-15870,-6083,-163.0,-4672,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,7,0,0,0,0,0,0,Other,,0.6617791879685126,0.6894791426446275,0.0739,,0.9995,,,0.04,0.0345,0.3608,,,,0.0571,,0.0421,0.0683,,0.9995,,,0.0403,0.0345,0.375,,,,0.047,,0.0271,0.0729,,0.9995,,,0.04,0.0345,0.375,,,,0.0643,,0.043,,block of flats,0.0387,Monolithic,No,0.0,0.0,0.0,0.0,-2265.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
114070,0,Cash loans,F,N,Y,0,112500.0,191880.0,18688.5,180000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-22320,365243,-12965.0,-4800,,1,0,0,1,1,0,,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,XNA,,0.4770897770799872,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-772.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
114071,0,Cash loans,M,Y,Y,0,180000.0,824823.0,24246.0,688500.0,Unaccompanied,State servant,Lower secondary,Married,Municipal apartment,0.016612,-19705,-1805,-10231.0,-2910,26.0,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,11,0,0,0,0,0,0,School,,,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
114072,0,Cash loans,F,N,Y,0,67500.0,544491.0,16047.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22456,365243,-2457.0,-4285,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,XNA,0.7956844381001219,0.6840854534497526,0.7032033049040319,0.0557,0.0263,0.9831,0.7688,0.0037,0.04,0.0345,0.3333,0.375,0.0179,0.0454,0.0481,0.0,0.0,0.0567,0.0273,0.9831,0.7779,0.0037,0.0403,0.0345,0.3333,0.375,0.0183,0.0496,0.0501,0.0,0.0,0.0562,0.0263,0.9831,0.7719,0.0037,0.04,0.0345,0.3333,0.375,0.0182,0.0462,0.049,0.0,0.0,reg oper account,block of flats,0.0398,"Stone, brick",No,0.0,0.0,0.0,0.0,-1519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
114073,0,Cash loans,F,N,Y,1,135000.0,348264.0,37084.5,315000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.019101,-12074,-598,-2381.0,-412,,1,1,0,1,0,0,,3.0,2,2,FRIDAY,11,0,0,0,1,1,0,Business Entity Type 3,0.5588496510759862,0.624530386572593,0.1862929496555374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-337.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114074,0,Cash loans,M,N,N,0,202500.0,282690.0,15462.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.002506,-17642,-3325,-10147.0,-1103,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Housing,,0.0109680466526074,0.4118485559242397,0.0907,0.1006,0.9796,0.7212,0.0,0.0,0.2069,0.1667,0.0417,0.0868,0.074,0.0857,0.0,0.0083,0.0924,0.1044,0.9796,0.7321,0.0,0.0,0.2069,0.1667,0.0417,0.0888,0.0808,0.0893,0.0,0.0088,0.0916,0.1006,0.9796,0.7249,0.0,0.0,0.2069,0.1667,0.0417,0.0883,0.0752,0.0872,0.0,0.0085,reg oper account,block of flats,0.0692,Panel,No,0.0,0.0,0.0,0.0,-946.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
114078,0,Cash loans,M,N,Y,0,81000.0,239850.0,23719.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-24196,365243,-4277.0,-4323,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,5,0,0,0,0,0,0,XNA,,0.0570644797049674,0.6127042441012546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,12.0,0.0,-2192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114079,0,Cash loans,F,N,Y,1,67500.0,67500.0,5332.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8214,-1139,-952.0,-899,,1,1,1,1,0,0,Sales staff,3.0,2,2,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.4260173906815861,0.10963125001645,0.656158373001177,0.1062,0.1024,0.9896,,,0.08,0.069,0.3333,,0.0255,,0.1059,,0.0583,0.1082,0.1062,0.9896,,,0.0806,0.069,0.3333,,0.0261,,0.1104,,0.0617,0.1072,0.1024,0.9896,,,0.08,0.069,0.3333,,0.026,,0.1078,,0.0595,,block of flats,0.1064,"Stone, brick",No,3.0,0.0,3.0,0.0,-978.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114080,0,Cash loans,F,N,Y,0,103500.0,163201.5,11736.0,148500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-18462,-383,-6793.0,-1999,,1,1,0,1,0,0,Cooking staff,2.0,3,3,SUNDAY,7,0,0,0,0,0,0,Transport: type 4,,0.2020733417212998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114081,0,Cash loans,F,Y,Y,1,202500.0,225000.0,26703.0,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010006,-8660,-232,-7206.0,-1260,7.0,1,1,1,1,0,0,Sales staff,3.0,2,2,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.2314172404311936,0.4031416766587513,0.0124,0.0,0.9826,0.762,0.003,0.0,0.1034,0.0417,0.0833,0.0,0.0101,0.0153,0.0,0.0,0.0126,0.0,0.9826,0.7713,0.003,0.0,0.1034,0.0417,0.0833,0.0,0.011,0.016,0.0,0.0,0.0125,0.0,0.9826,0.7652,0.003,0.0,0.1034,0.0417,0.0833,0.0,0.0103,0.0156,0.0,0.0,reg oper account,block of flats,0.0137,Wooden,No,9.0,1.0,9.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
114082,0,Cash loans,F,N,Y,0,135000.0,942300.0,27679.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-21034,365243,-3985.0,-3110,,1,0,0,1,0,0,,2.0,2,2,SUNDAY,9,0,0,0,0,0,0,XNA,,0.0091455798950347,0.6925590674998008,0.0835,0.0896,0.9742,0.6464,0.01,0.0,0.1379,0.1667,0.2083,0.0369,0.0672,0.065,0.0039,0.0116,0.0851,0.0929,0.9742,0.6602,0.0101,0.0,0.1379,0.1667,0.2083,0.0378,0.0735,0.0677,0.0039,0.0123,0.0843,0.0896,0.9742,0.6511,0.0101,0.0,0.1379,0.1667,0.2083,0.0376,0.0684,0.0662,0.0039,0.0119,reg oper spec account,block of flats,0.0592,Panel,No,0.0,0.0,0.0,0.0,-109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
114083,1,Cash loans,F,N,N,2,225000.0,1339884.0,39307.5,1170000.0,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.018029,-10612,-2020,-605.0,-1506,,1,1,0,1,0,0,Accountants,4.0,3,3,FRIDAY,5,0,0,0,0,0,0,Other,0.2451451229278315,0.6409620602795326,0.475849908720221,0.0784,,0.9806,,,0.0,0.1379,0.1667,,,,0.0647,,0.0276,0.0798,,0.9806,,,0.0,0.1379,0.1667,,,,0.0674,,0.0292,0.0791,,0.9806,,,0.0,0.1379,0.1667,,,,0.0658,,0.0282,,block of flats,0.0569,Panel,No,0.0,0.0,0.0,0.0,-1882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
114084,0,Cash loans,F,N,Y,0,166500.0,942300.0,30528.0,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006852,-14099,-2198,-2881.0,-546,,1,1,0,1,1,0,Core staff,2.0,3,3,MONDAY,9,0,0,0,0,0,0,University,0.384600833162496,0.7019278674448604,,0.0887,0.1237,0.9881,,,0.0,0.2069,0.1667,,0.1626,,0.0558,,0.0,0.0903,0.1283,0.9881,,,0.0,0.2069,0.1667,,0.1663,,0.0581,,0.0,0.0895,0.1237,0.9881,,,0.0,0.2069,0.1667,,0.1654,,0.0568,,0.0,,block of flats,0.0819,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114085,0,Revolving loans,F,N,Y,0,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014464,-20968,365243,-11746.0,-4378,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,4,0,0,0,0,0,0,XNA,,0.0845077510709941,0.445396241560834,0.0928,0.1075,0.9836,0.7756,0.0481,0.0,0.2069,0.1667,0.2083,0.1021,0.0756,0.0902,0.0,0.0,0.0945,0.1115,0.9836,0.7844,0.0485,0.0,0.2069,0.1667,0.2083,0.1044,0.0826,0.0939,0.0,0.0,0.0937,0.1075,0.9836,0.7786,0.0484,0.0,0.2069,0.1667,0.2083,0.1039,0.077,0.0918,0.0,0.0,reg oper account,block of flats,0.0972,Panel,No,1.0,0.0,0.0,0.0,-1310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
114086,0,Cash loans,F,N,Y,0,180000.0,1350000.0,37255.5,1350000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.010006,-15874,-3656,-191.0,-4839,,1,1,0,1,0,0,Core staff,2.0,2,2,SUNDAY,13,0,0,0,0,1,1,Kindergarten,0.8145514991473711,0.4407093957182152,0.8245949709919925,0.1773,0.1093,0.9995,0.9932,0.0831,0.32,0.1379,0.4167,0.4583,0.1483,0.1412,0.2017,0.0154,0.0638,0.1807,0.1134,0.9995,0.9935,0.0838,0.3222,0.1379,0.4167,0.4583,0.1517,0.1543,0.2102,0.0156,0.0675,0.179,0.1093,0.9995,0.9933,0.0836,0.32,0.1379,0.4167,0.4583,0.1509,0.1437,0.2054,0.0155,0.0651,not specified,block of flats,0.2254,"Stone, brick",No,0.0,0.0,0.0,0.0,-3388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
114087,1,Cash loans,F,Y,Y,0,135000.0,675000.0,49248.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-19511,-2960,-4688.0,-3065,8.0,1,1,0,1,1,0,High skill tech staff,2.0,2,2,WEDNESDAY,7,0,0,0,0,1,1,Self-employed,,0.6298122974981882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-883.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114088,0,Revolving loans,M,Y,N,2,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0196889999999999,-12968,-2706,-723.0,-5655,13.0,1,1,0,1,0,0,Sales staff,4.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.7249296194921615,0.7352209993926424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
114089,0,Cash loans,M,N,Y,0,270000.0,970380.0,28503.0,810000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.04622,-19626,-2270,-2914.0,-2787,,1,1,0,1,0,1,High skill tech staff,1.0,1,1,THURSDAY,14,0,0,0,0,0,0,Trade: type 2,0.8126600324157011,0.7666154651803404,0.4382813743111921,,,0.9906,,,,,0.5417,,,,0.0927,,,,,0.9906,,,,,0.5417,,,,0.0966,,,,,0.9906,,,,,0.5417,,,,0.0944,,,,,0.0979,Panel,No,0.0,0.0,0.0,0.0,-1865.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
114090,0,Cash loans,F,N,Y,1,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-15114,-6250,-2950.0,-3941,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.3066127340397219,0.7838324335199619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114091,0,Cash loans,F,N,N,0,225000.0,629325.0,30276.0,562500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14634,-4181,-2156.0,-2575,,1,1,1,1,1,1,Sales staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,0.2243060266718601,0.6148419293051586,0.4418358231994413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1959.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
114092,0,Cash loans,F,N,N,0,225000.0,348264.0,22801.5,315000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.031329,-12433,-2186,-6287.0,-294,,1,1,0,1,1,0,Realty agents,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.4290462187723291,0.6118184832132065,0.2055981385493208,0.2062,0.1384,0.9896,0.8572,0.0321,0.2,0.1724,0.375,0.4167,0.2258,0.1681,0.1974,0.0,0.0,0.2101,0.1436,0.9896,0.8628,0.0324,0.2014,0.1724,0.375,0.4167,0.2309,0.1837,0.2057,0.0,0.0,0.2082,0.1384,0.9896,0.8591,0.0323,0.2,0.1724,0.375,0.4167,0.2297,0.171,0.201,0.0,0.0,reg oper spec account,block of flats,0.1728,Panel,No,0.0,0.0,0.0,0.0,-1808.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
114093,0,Cash loans,F,N,N,1,450000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-15028,-1828,-2656.0,-3486,,1,1,0,1,1,0,Accountants,3.0,1,1,FRIDAY,17,0,1,1,0,0,0,Transport: type 4,0.6470024768189861,0.7333506305481906,0.5226973172821112,0.1113,0.1408,0.9836,0.7756,0.0,0.04,0.0345,0.625,0.6667,0.0542,0.0908,0.1025,0.0,0.0122,0.1134,0.1461,0.9836,0.7844,0.0,0.0403,0.0345,0.625,0.6667,0.0554,0.0992,0.1068,0.0,0.0129,0.1124,0.1408,0.9836,0.7786,0.0,0.04,0.0345,0.625,0.6667,0.0551,0.0923,0.1043,0.0,0.0124,reg oper account,block of flats,0.0832,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
114096,1,Cash loans,F,Y,N,2,81000.0,339241.5,15943.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,-14840,365243,-4932.0,-4948,14.0,1,0,0,1,0,0,,4.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.3261268093443131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1205.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114097,0,Cash loans,F,Y,Y,1,112500.0,584766.0,28260.0,472500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-17165,-2419,-9892.0,-698,6.0,1,1,0,1,0,0,High skill tech staff,3.0,2,2,THURSDAY,16,0,0,0,0,0,0,Industry: type 12,0.6664891240726774,0.5391085428940984,0.6658549219640212,0.0412,0.036,0.9781,,,0.0,0.069,0.1667,,0.0,,0.0349,,0.0,0.042,0.0374,0.9782,,,0.0,0.069,0.1667,,0.0,,0.0364,,0.0,0.0416,0.036,0.9781,,,0.0,0.069,0.1667,,0.0,,0.0356,,0.0,,block of flats,0.0275,"Stone, brick",No,0.0,0.0,0.0,0.0,-1014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
114098,0,Revolving loans,F,N,Y,0,315000.0,855000.0,42750.0,855000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.032561,-9971,-1430,-1018.0,-43,,1,1,0,1,0,0,,1.0,1,1,SUNDAY,12,0,0,0,0,0,0,Transport: type 2,0.6160068677648847,0.6218087670900441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114099,0,Cash loans,F,N,Y,1,76500.0,303489.0,19890.0,274500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-13736,365243,-7672.0,-4227,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.4188801829640089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1521.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
